日付,通貨,USD投機筋ロング,USD投機筋ショート,USD投機筋差,通貨.1,EUR投機筋ロング,EUR投機筋ショート,EUR投機筋差,通貨.2,JPY投機筋ロング,JPY投機筋ショート,JPY投機筋差,通貨.3,GBP投機筋ロング,GBP投機筋ショート,GBP投機筋差,通貨.4,AUD投機筋ロング,AUD投機筋ショート,AUD投機筋差,通貨.5,CHF投機筋ロング,CHF投機筋ショート,CHF投機筋差,通貨.6,CAD投機筋ロング,CAD投機筋ショート,CAD投機筋差,通貨.7,NZD投機筋ロング,NZD投機筋ショート,NZD投機筋差,USDJPY終値,EURUSD終値,GBPUSD終値,AUDUSD終値,USDCHF終値,USDCAD終値,NZDUSD終値,USDJPY8週間後up or down,EURUSD8週間後up or down,GBPUSD8週間後up or down,AUDUSD8週間後up or down,USDCHF8週間後up or down,USDCAD8週間後up or down,NZDUSD8週間後up or down
2021/11/23,USD,47116,11341,35775,EUR,204214,220666,-16452,JPY,20285,117538,-97253,GBP,50122,84701,-34579,AUD,40523,103788,-63265,CHF,6241,17617,-11376,CAD,44320,47455,-3135,NZD,27835,13896,13939,115.12,1.12476,1.33744,0.72251,0.93304,1.26686,0.6944,down,up,up,down,down,down,down
2021/11/16,USD,47959,13051,34908,EUR,198181,202007,-3826,JPY,24635,117761,-93126,GBP,50443,82042,-31599,AUD,30760,91913,-61153,CHF,5502,14391,-8889,CAD,44147,35438,8709,NZD,26388,12423,13965,114.808,1.13193,1.34271,0.73022,0.92969,1.25486,0.69892,up,up,up,down,down,up,down
2021/11/9,USD,46521,11073,35448,EUR,192544,188771,3773,JPY,16440,121791,-105351,GBP,54004,66097,-12093,AUD,23844,87268,-63424,CHF,4690,21733,-17043,CAD,43961,38857,5104,NZD,25312,12430,12882,112.834,1.15922,1.35558,0.73764,0.91116,1.2435,0.71278,up,down,down,down,up,up,down
2021/11/2,USD,45395,10413,34982,EUR,191496,197634,-6138,JPY,20337,127961,-107624,GBP,57255,42208,15047,AUD,19187,94683,-75496,CHF,1439,22087,-20648,CAD,42037,37875,4162,NZD,27504,13643,13861,113.95,1.15786,1.36097,0.7428,0.91444,1.24079,0.71094,up,down,down,down,up,up,down
2021/10/26,USD,45189,10732,34457,EUR,196880,208136,-11256,JPY,31487,138523,-107036,GBP,51912,36959,14953,AUD,17448,92694,-75246,CHF,1246,20625,-19379,CAD,45977,42657,3320,NZD,24490,15584,8906,114.119,1.15933,1.37632,0.74967,0.91964,1.23843,0.71608,down,down,down,down,up,up,down
2021/10/19,USD,47568,11634,35934,EUR,193320,205427,-12107,JPY,35713,138447,-102734,GBP,49112,47497,1615,AUD,11632,87690,-76058,CHF,2365,19949,-17584,CAD,40380,51304,-10924,NZD,21004,14564,6440,114.346,1.16297,1.37904,0.74709,0.92286,1.23625,0.71523,down,down,down,down,up,up,down
2021/10/12,USD,49394,14332,35062,EUR,202512,220910,-18398,JPY,35810,112444,-76634,GBP,46794,58773,-11979,AUD,11193,98801,-87608,CHF,3560,16532,-12972,CAD,22382,50242,-27860,NZD,20467,11719,8748,113.596,1.15295,1.35862,0.73458,0.93063,1.24653,0.69281,down,down,down,down,down,up,down
2021/10/5,USD,44715,12689,32026,EUR,196819,219153,-22334,JPY,31569,95263,-63694,GBP,48137,68155,-20018,AUD,17471,107450,-89979,CHF,2274,17953,-15679,CAD,18580,45446,-26866,NZD,17887,9831,8056,111.452,1.15965,1.36244,0.72896,0.92794,1.25796,0.6957,up,down,down,down,down,up,down
2021/9/28,USD,45054,18593,26461,EUR,195043,194171,872,JPY,35328,100088,-64760,GBP,57923,55959,1964,AUD,18407,104790,-86383,CHF,6734,18321,-11587,CAD,21873,42108,-20235,NZD,18324,8078,10246,111.462,1.16825,1.35329,0.72342,0.92913,1.26839,0.69555,up,down,down,down,up,down,down
2021/9/21,USD,36883,11783,25100,EUR,189406,177311,12095,JPY,22844,78915,-56071,GBP,51910,52128,-218,AUD,24746,110330,-85584,CHF,7447,16664,-9217,CAD,18954,46831,-27877,NZD,19703,11601,8102,109.18,1.17206,1.36494,0.72249,0.9231,1.28125,0.70039,up,down,down,up,up,down,down
2021/9/14,USD,34805,10532,24273,EUR,186554,158749,27805,JPY,21728,82023,-60295,GBP,44161,39371,4790,AUD,13116,96499,-83383,CHF,6170,12048,-5878,CAD,36677,45960,-9283,NZD,17554,11348,6206,109.68,1.18021,1.38054,0.73182,0.9201,1.2693,0.70945,up,down,down,up,down,down,up
2021/9/7,USD,33099,11634,21465,EUR,189904,163596,26308,JPY,29704,92029,-62325,GBP,29348,53872,-24524,AUD,32496,102984,-70488,CHF,11671,11451,220,CAD,36704,42714,-6010,NZD,20074,16211,3863,110.231,1.18356,1.37809,0.7379,0.91945,1.26472,0.70978,up,down,down,up,down,down,up
2021/8/31,USD,35902,15212,20690,EUR,190593,180117,10476,JPY,29030,92160,-63130,GBP,36544,51444,-14900,AUD,47384,107462,-60078,CHF,14259,10284,3975,CAD,40686,43534,-2848,NZD,17692,19833,-2141,109.985,1.1808,1.37529,0.7313,0.9148,1.26054,0.70382,up,down,up,up,up,down,up
2021/8/24,USD,36611,16249,20362,EUR,194169,169539,24630,JPY,26763,93434,-66671,GBP,39489,56234,-16745,AUD,60964,117564,-56600,CHF,14608,10514,4094,CAD,44124,38247,5877,NZD,17219,17581,-362,109.649,1.17541,1.37254,0.72552,0.91272,1.25857,0.69527,up,down,up,up,up,down,up
2021/8/17,USD,35460,16249,19211,EUR,233529,175889,57640,JPY,27532,90740,-63208,GBP,41898,37247,4651,AUD,64169,114536,-50367,CHF,14354,8807,5547,CAD,46499,43839,2660,NZD,16674,16909,-235,109.515,1.17092,1.37295,0.72496,0.91384,1.26238,0.69177,up,down,down,up,up,down,up
2021/8/10,USD,35975,16649,19326,EUR,212809,178952,33857,JPY,36684,97341,-60657,GBP,44750,37680,7070,AUD,57323,106636,-49313,CHF,18537,8859,9678,CAD,45445,38980,6465,NZD,17295,18327,-1032,110.542,1.17177,1.38289,0.7344,0.92083,1.25159,0.70025,up,down,down,down,up,up,down
2021/8/3,USD,33461,14580,18881,EUR,199067,161060,38007,JPY,30409,85599,-55190,GBP,43119,43205,-86,AUD,57742,99025,-41283,CHF,16522,8979,7543,CAD,46064,38604,7460,NZD,16959,17284,-325,109.021,1.18606,1.39128,0.73922,0.90351,1.25317,0.7015,up,down,down,down,up,up,down
2021/7/27,USD,31758,15217,16541,EUR,202245,164119,38126,JPY,32975,92909,-59934,GBP,41194,46878,-5684,AUD,57415,96762,-39347,CHF,18262,9773,8489,CAD,47048,41674,5374,NZD,19505,18084,1421,109.735,1.18157,1.38736,0.73576,0.91427,1.26008,0.69521,down,down,down,down,up,up,up
2021/7/20,USD,28782,16594,12188,EUR,208669,162847,45822,JPY,35474,91205,-55731,GBP,44223,47720,-3497,AUD,57072,92762,-35690,CHF,18061,10019,8042,CAD,59883,46968,12915,NZD,20671,17625,3046,109.771,1.1777,1.36189,0.73284,0.92108,1.26782,0.69166,down,up,up,down,down,up,up
2021/7/13,USD,27502,16245,11257,EUR,212851,153138,59713,JPY,40440,96690,-56250,GBP,44686,36717,7969,AUD,56721,85509,-28788,CHF,18074,10937,7137,CAD,63107,36731,26376,NZD,20627,17397,3230,110.608,1.17752,1.38069,0.74432,0.91834,1.25101,0.69434,down,up,down,down,up,up,up
2021/7/6,USD,27442,19873,7569,EUR,212998,135808,77190,JPY,31625,100761,-69136,GBP,57232,35329,21903,AUD,53352,78222,-24870,CHF,19230,9068,10162,CAD,69923,28745,41178,NZD,19412,17651,1761,110.605,1.18228,1.3795,0.74916,0.92381,1.2455,0.70087,down,down,down,down,down,up,up
2021/6/29,USD,25133,25581,-448,EUR,209058,121912,87146,JPY,27380,97275,-69895,GBP,51596,33873,17723,AUD,48824,66624,-17800,CHF,18941,7876,11065,CAD,68301,22500,45801,NZD,19914,16790,3124,110.428,1.18962,1.3829,0.75091,0.92054,1.24006,0.69885,down,down,down,down,down,up,down
2021/6/22,USD,24504,25014,-510,EUR,207863,118806,89057,JPY,34118,87980,-53862,GBP,51445,33518,17927,AUD,56133,73708,-17575,CHF,20980,7428,13552,CAD,69074,25849,43225,NZD,19171,15885,3286,110.605,1.19384,1.39486,0.75531,0.91729,1.23042,0.70223,down,down,down,down,down,up,down
2021/6/15,USD,25618,27921,-2303,EUR,210816,92630,118186,JPY,22974,69824,-46850,GBP,55203,23033,32170,AUD,40139,58019,-17880,CHF,14875,5488,9387,CAD,73071,28817,44254,NZD,18466,15201,3265,110.014,1.21253,1.40753,0.76868,0.89734,1.21819,0.71154,up,down,down,down,up,up,down
2021/6/8,USD,31891,30140,1751,EUR,232103,124890,107213,JPY,27248,64562,-37314,GBP,59238,31524,27714,AUD,48150,57587,-9437,CHF,12649,11573,1076,CAD,80989,35708,45281,NZD,21962,16456,5506,109.484,1.21722,1.4151,0.77367,0.89665,1.21053,0.71948,down,down,down,down,up,up,down
2021/6/1,USD,30212,27249,2963,EUR,237360,128038,109322,JPY,29462,76577,-47115,GBP,64204,40079,24125,AUD,55385,57310,-1925,CHF,13940,13616,324,CAD,89467,40695,48772,NZD,24684,18757,5927,109.462,1.22105,1.41459,0.775,0.89705,1.20681,0.72521,up,down,down,down,up,up,down
2021/5/25,USD,27488,24708,2780,EUR,236103,132103,104000,JPY,24163,74319,-50156,GBP,64193,33534,30659,AUD,55098,55907,-809,CHF,12223,13426,-1203,CAD,84183,39372,44811,NZD,24446,15861,8585,108.754,1.22463,1.41483,0.77456,0.89451,1.20654,0.72188,up,down,down,down,up,up,down
2021/5/18,USD,27138,24454,2684,EUR,232330,132472,99858,JPY,24965,75913,-50948,GBP,63027,38127,24900,AUD,57862,54860,3002,CHF,11115,15380,-4265,CAD,82026,35914,46112,NZD,23624,15174,8450,108.853,1.22201,1.41818,0.77868,0.89746,1.20584,0.72354,up,down,down,down,up,up,down
2021/5/11,USD,27111,24688,2423,EUR,223387,129480,93907,JPY,30491,72219,-41728,GBP,64947,36771,28176,AUD,59158,56742,2416,CHF,10381,13232,-2851,CAD,79329,40700,38629,NZD,26377,17033,9344,108.602,1.21464,1.41412,0.78384,0.90353,1.21004,0.72717,up,down,down,down,up,up,down
2021/5/4,USD,22016,19961,2055,EUR,206472,121643,84829,JPY,31208,72700,-41492,GBP,52262,32414,19848,AUD,58385,56909,1476,CHF,10276,10220,56,CAD,74280,48333,25947,NZD,26371,17783,8588,109.292,1.20095,1.38831,0.76988,0.91308,1.23038,0.7139,up,down,down,down,up,up,down
2021/4/27,USD,23852,21106,2746,EUR,200415,119448,80967,JPY,29673,78182,-48509,GBP,59917,30699,29218,AUD,59735,61145,-1410,CHF,11116,11802,-686,CAD,56675,40953,15722,NZD,25852,18873,6979,108.7,1.2089,1.39046,0.77639,0.91333,1.23978,0.72064,up,down,up,down,up,down,down
2021/4/20,USD,24707,21189,3518,EUR,197137,116329,80808,JPY,26617,86436,-59819,GBP,61053,35875,25178,AUD,56723,58529,-1806,CHF,11264,12906,-1642,CAD,53824,40578,13246,NZD,21695,17373,4322,108.05,1.20344,1.39312,0.77222,0.91574,1.26029,0.71658,up,up,up,down,down,down,down
2021/4/13,USD,26679,20726,5953,EUR,190640,123789,66851,JPY,27682,85994,-58312,GBP,52851,27261,25590,AUD,64031,60272,3759,CHF,12965,12141,824,CAD,48056,45650,2406,NZD,19727,17207,2520,109.049,1.19478,1.37493,0.76381,0.92054,1.25317,0.70458,up,up,up,up,down,down,up
2021/4/6,USD,27706,23257,4449,EUR,192230,124708,67522,JPY,26794,84783,-57989,GBP,45270,25319,19951,AUD,62991,58925,4066,CHF,15690,12445,3245,CAD,47506,44816,2690,NZD,19199,16061,3138,109.699,1.18736,1.382,0.76574,0.93079,1.25615,0.70562,down,up,up,up,down,down,up
2021/3/30,USD,30513,24787,5726,EUR,194763,121024,73739,JPY,24724,84205,-59481,GBP,47222,22263,24959,AUD,66607,54344,12263,CHF,16086,11817,4269,CAD,48462,41944,6518,NZD,18945,14899,4046,110.343,1.17158,1.37382,0.75948,0.9421,1.26285,0.69747,down,up,up,up,down,down,up
2021/3/23,USD,27846,22463,5383,EUR,195500,102178,93322,JPY,27524,81049,-53525,GBP,51843,30024,21819,AUD,59032,53090,5942,CHF,12458,9586,2872,CAD,46786,41683,5103,NZD,20354,15630,4724,108.575,1.18484,1.37472,0.76231,0.93385,1.25881,0.69966,up,up,up,up,down,down,up
2021/3/16,USD,26575,20738,5837,EUR,195857,105881,89976,JPY,26003,65371,-39368,GBP,55190,26590,28600,AUD,57840,50220,7620,CHF,13297,8626,4671,CAD,50907,40644,10263,NZD,20002,13973,6029,108.983,1.19016,1.38907,0.77449,0.92446,1.24454,0.71815,down,up,up,up,down,down,up
2021/3/9,USD,23759,32646,-8887,EUR,207588,105624,101964,JPY,64027,57513,6514,GBP,61271,27360,33911,AUD,61848,53773,8075,CHF,23614,9221,14393,CAD,50022,39041,10981,NZD,32664,15538,17126,108.465,1.18993,1.38852,0.77073,0.9274,1.26305,0.71729,up,up,down,down,down,down,down
2021/3/2,USD,20767,30870,-10103,EUR,222655,96667,125988,JPY,61259,41989,19270,GBP,65138,29056,36082,AUD,61047,55006,6041,CHF,21863,9602,12261,CAD,51391,36064,15327,NZD,31825,15417,16408,106.672,1.20896,1.39455,0.78146,0.91429,1.26238,0.72845,up,down,down,down,down,down,down
2021/2/23,USD,17592,31443,-13851,EUR,228501,90136,138365,JPY,66670,38048,28622,GBP,68266,37288,30978,AUD,55664,57300,-1636,CHF,21561,10038,11523,CAD,46899,37767,9132,NZD,30422,15773,14649,105.229,1.21487,1.41085,0.79098,0.90339,1.25781,0.73367,up,down,down,down,up,up,down
2021/2/16,USD,15842,30129,-14287,EUR,222895,82889,140006,JPY,66732,29550,37182,GBP,60269,38102,22167,AUD,54675,57496,-2821,CHF,15745,7374,8371,CAD,45021,36857,8164,NZD,30243,16532,13711,106.004,1.2103,1.38968,0.77542,0.89211,1.26858,0.721,up,down,down,down,up,down,down
2021/2/9,USD,15939,29814,-13875,EUR,220943,80721,140222,JPY,60719,26101,34618,GBP,60513,39395,21118,AUD,55931,56147,-216,CHF,18778,7370,11408,CAD,44274,34746,9528,NZD,29133,17589,11544,104.544,1.2116,1.38136,0.77376,0.89217,1.26912,0.72407,up,down,up,down,up,down,down
2021/2/2,USD,15980,30810,-14830,EUR,216887,79884,137003,JPY,69602,24973,44629,GBP,53658,44042,9616,AUD,55768,57235,-1467,CHF,22159,7518,14641,CAD,46645,30549,16096,NZD,30501,18854,11647,104.963,1.20426,1.36666,0.76048,0.89721,1.278,0.71878,up,down,up,down,up,down,down
2021/1/26,USD,15369,30088,-14719,EUR,238099,72755,165344,JPY,63463,18471,44992,GBP,47360,39395,7965,AUD,56372,55601,771,CHF,17638,7546,10092,CAD,53680,39910,13770,NZD,28177,13419,14758,103.603,1.21594,1.37319,0.77373,0.88607,1.2689,0.72295,up,down,up,down,up,down,down
2021/1/19,USD,15440,29717,-14277,EUR,236533,73067,163466,JPY,64143,14129,50014,GBP,45904,32199,13705,AUD,59927,55067,4860,CHF,17706,8286,9420,CAD,43633,33307,10326,NZD,27997,12014,15983,103.885,1.21271,1.36271,0.76934,0.888,1.27341,0.71198,up,down,up,up,up,down,up
2021/1/12,USD,13948,27855,-13907,EUR,228757,72867,155890,JPY,63857,13337,50520,GBP,47935,34993,12942,AUD,60450,54994,5456,CHF,20421,8446,11975,CAD,43386,31313,12073,NZD,26131,11424,14707,103.744,1.22049,1.3657,0.77683,0.88605,1.27054,0.72117,up,down,up,down,up,down,down
2021/1/5,USD,14889,29841,-14952,EUR,224832,81841,142991,JPY,69163,18973,50190,GBP,35526,31861,3665,AUD,59738,63645,-3907,CHF,17386,8014,9372,CAD,41560,27036,14524,NZD,26552,14556,11996,102.682,1.22933,1.36249,0.77575,0.87822,1.26643,0.72478,up,down,up,up,up,down,up
2020/12/29,USD,14610,29167,-14557,EUR,222848,79772,143076,JPY,63577,16227,47350,GBP,35735,30903,4832,AUD,53827,60333,-6506,CHF,21496,9709,11787,CAD,42178,26810,15368,NZD,27839,15305,12534,103.56,1.22475,1.34963,0.76065,0.88385,1.28177,0.71486,up,down,up,up,up,down,up
2020/12/15,USD,14709,28765,-14056,EUR,218710,76877,141833,JPY,65376,21413,43963,GBP,35128,31060,4068,AUD,45786,55111,-9325,CHF,17177,7886,9291,CAD,39856,55572,-15716,NZD,28739,14546,14193,103.659,1.21492,1.34491,0.75567,0.88558,1.26991,0.70866,up,down,up,up,up,down,up
2020/12/8,USD,23208,29694,-6486,EUR,222521,66092,156429,JPY,63585,15419,48166,GBP,39344,33634,5710,AUD,50650,60757,-10107,CHF,16693,6270,10423,CAD,34713,55451,-20738,NZD,34730,24180,10550,104.114,1.21015,1.33424,0.7407,0.88874,1.28163,0.70293,up,down,up,up,up,down,up
2020/12/1,USD,23708,26783,-3075,EUR,207302,67408,139894,JPY,62449,14946,47503,GBP,37087,44986,-7899,AUD,45453,56253,-10800,CHF,19860,5209,14651,CAD,28702,49945,-21243,NZD,32806,23748,9058,104.3,1.20667,1.34112,0.73715,0.89924,1.29343,0.70605,down,up,up,up,down,down,up
2020/11/24,USD,19647,22401,-2754,EUR,206354,68104,138250,JPY,54472,14230,40242,GBP,30838,47968,-17130,AUD,51679,56956,-5277,CHF,20117,5131,14986,CAD,31529,48375,-16846,NZD,32235,23923,8312,104.435,1.18909,1.33557,0.73597,0.91104,1.29961,0.69695,down,up,up,up,down,down,up
2020/11/17,USD,19540,20514,-974,EUR,203551,69591,133960,JPY,40313,10646,29667,GBP,27454,47200,-19746,AUD,48831,54954,-6123,CHF,19929,5005,14924,CAD,26205,46564,-20359,NZD,29325,20457,8868,104.179,1.18596,1.32414,0.72972,0.91122,1.31047,0.68895,down,up,up,up,down,down,up
2020/11/10,USD,18603,19731,-1128,EUR,202374,67087,135287,JPY,55644,13750,41894,GBP,27872,45567,-17695,AUD,49371,58091,-8720,CHF,21403,5539,15864,CAD,25962,47311,-21349,NZD,25695,17978,7717,105.235,1.18119,1.32687,0.72817,0.91476,1.3029,0.68272,down,up,up,up,down,down,up
2020/11/3,USD,17426,16685,741,EUR,208237,67888,140349,JPY,51012,22914,28098,GBP,27701,38928,-11227,AUD,56529,57843,-1314,CHF,20775,5880,14895,CAD,21549,42235,-20686,NZD,21903,14852,7051,104.441,1.17118,1.30472,0.71614,0.9127,1.31409,0.66974,down,up,up,up,down,down,up
2020/10/27,USD,18755,20009,-1254,EUR,217443,61888,155555,JPY,46131,28238,17893,GBP,31799,38459,-6660,AUD,59696,50806,8890,CHF,22189,6686,15503,CAD,24739,42808,-18069,NZD,22023,15028,6995,104.374,1.17923,1.30402,0.71272,0.90837,1.31833,0.67049,down,up,up,up,down,down,up
2020/10/20,USD,18068,19734,-1666,EUR,229878,63935,165943,JPY,46524,32341,14183,GBP,39836,41836,-2000,AUD,61147,54392,6755,CHF,21682,7283,14399,CAD,24725,43800,-19075,NZD,19897,13295,6602,105.49,1.18207,1.29471,0.70466,0.90688,1.31264,0.65781,down,up,up,up,down,down,up
2020/10/13,USD,20110,19673,437,EUR,228295,59658,168637,JPY,47245,27269,19976,GBP,36195,45997,-9802,AUD,63863,60009,3854,CHF,16896,4724,12172,CAD,24638,38202,-13564,NZD,20227,13737,6490,105.442,1.17436,1.29333,0.71569,0.9149,1.31362,0.66476,down,up,up,up,down,down,up
2020/10/6,USD,18509,21543,-3034,EUR,231369,57061,174308,JPY,45779,24677,21102,GBP,40698,51996,-11298,AUD,61379,50532,10847,CHF,16941,3845,13096,CAD,20808,38855,-18047,NZD,16755,11665,5090,105.602,1.17325,1.28666,0.71001,0.9175,1.33093,0.65829,down,up,up,up,down,down,up
2020/9/29,USD,14840,20395,-5555,EUR,241967,53851,188116,JPY,47535,22746,24789,GBP,39216,51961,-12745,AUD,53816,44879,8937,CHF,19166,6425,12741,CAD,21619,40567,-18948,NZD,17100,13771,3329,105.637,1.17418,1.28551,0.7129,0.91936,1.3382,0.65901,down,up,up,up,down,down,up
2020/9/22,USD,11932,21078,-9146,EUR,247049,56227,190822,JPY,59033,29452,29581,GBP,43487,40523,2964,AUD,60713,44374,16339,CHF,21684,5768,15916,CAD,23588,42470,-18882,NZD,16700,11840,4860,104.833,1.17055,1.27287,0.7166,0.91895,1.33026,0.66242,down,up,up,up,down,down,up
2020/9/15,USD,13356,21596,-8240,EUR,230695,52119,178576,JPY,50360,27471,22889,GBP,43801,41508,2293,AUD,59687,43468,16219,CHF,18649,6583,12066,CAD,28909,45852,-16943,NZD,18002,14760,3242,105.432,1.18459,1.28883,0.73006,0.90799,1.31854,0.67124,down,down,up,down,up,down,up
2020/9/8,USD,13453,19211,-5758,EUR,248683,51869,196814,JPY,44850,23108,21742,GBP,46590,33860,12730,AUD,57097,59141,-2044,CHF,18440,6913,11527,CAD,29626,46981,-17355,NZD,20109,15209,4900,106.004,1.17788,1.29792,0.72124,0.91748,1.32328,0.66139,down,down,up,down,down,down,up
2020/9/1,USD,14348,21094,-6746,EUR,250867,54120,196747,JPY,46654,17050,29604,GBP,49213,42901,6312,AUD,58190,58355,-165,CHF,19263,7666,11597,CAD,26590,53596,-27006,NZD,21434,14468,6966,105.956,1.19107,1.33826,0.7369,0.90922,1.30625,0.67579,down,down,down,down,down,up,down
2020/8/25,USD,13582,21355,-7773,EUR,262061,50309,211752,JPY,44978,21362,23616,GBP,45390,39790,5600,AUD,51131,55030,-3899,CHF,18344,6478,11866,CAD,21590,50908,-29318,NZD,19756,15568,4188,106.351,1.18335,1.3141,0.71936,0.90802,1.31664,0.65447,down,down,down,down,down,down,up
2020/8/18,USD,18587,26102,-7515,EUR,259244,62301,196943,JPY,41717,21133,20584,GBP,54310,47806,6504,AUD,48489,51789,-3300,CHF,20774,6267,14507,CAD,19497,53084,-33587,NZD,20513,16751,3762,105.394,1.19305,1.3238,0.72421,0.90366,1.31666,0.66,up,down,down,down,up,down,up
2020/8/11,USD,18250,26432,-8182,EUR,266078,66327,199751,JPY,48158,21142,27016,GBP,48053,50874,-2821,AUD,47321,50809,-3488,CHF,23084,5919,17165,CAD,17256,46803,-29547,NZD,17878,18057,-179,106.481,1.17391,1.30468,0.71422,0.91672,1.32992,0.65754,down,down,down,down,up,up,up
2020/8/4,USD,20402,26877,-6475,EUR,262109,81461,180648,JPY,52073,20644,31429,GBP,45977,60704,-14727,AUD,45465,46513,-1048,CHF,21760,10100,11660,CAD,19907,43102,-23195,NZD,18584,20032,-1448,105.705,1.17977,1.30633,0.71315,0.9125,1.33172,0.66216,down,down,down,down,up,up,down
2020/7/28,USD,22835,29562,-6727,EUR,242127,84568,157559,JPY,62924,34417,28507,GBP,39329,64738,-25409,AUD,42402,47414,-5012,CHF,17654,9212,8442,CAD,32105,44601,-12496,NZD,17383,18228,-845,105.084,1.17146,1.29305,0.71503,0.91782,1.3378,0.6659,down,down,down,up,up,down,down
2020/7/21,USD,18979,24772,-5793,EUR,204185,79138,125047,JPY,50854,31547,19307,GBP,46230,61310,-15080,AUD,41778,41983,-205,CHF,17761,10382,7379,CAD,34284,50982,-16698,NZD,19597,17122,2475,106.71,1.15267,1.27265,0.71266,0.93307,1.34571,0.66422,down,up,up,up,down,down,up
2020/7/14,USD,12123,17162,-5039,EUR,194252,83340,110912,JPY,45111,26785,18326,GBP,43175,56761,-13586,AUD,45543,41293,4250,CHF,16526,9469,7057,CAD,27642,47417,-19775,NZD,16973,15856,1117,107.221,1.13989,1.25526,0.69742,0.93987,1.36142,0.65299,down,up,up,up,down,down,up
2020/7/7,USD,12136,17075,-4939,EUR,185159,81562,103597,JPY,44043,27231,16812,GBP,39892,56300,-16408,AUD,44740,45434,-694,CHF,12832,9054,3778,CAD,31660,48478,-16818,NZD,15806,16123,-317,107.533,1.12676,1.25398,0.69422,0.94218,1.35965,0.6536,down,up,up,up,down,down,up
2020/6/30,USD,9812,14787,-4975,EUR,180387,81432,98955,JPY,42755,18894,23861,GBP,34424,55414,-20990,AUD,40025,42933,-2908,CHF,12796,8458,4338,CAD,28174,48693,-20519,NZD,16314,15958,356,107.856,1.12331,1.23995,0.69004,0.94646,1.3574,0.64511,down,up,up,up,down,down,up
2020/6/23,USD,11653,16967,-5314,EUR,190816,72368,118448,JPY,50490,23032,27458,GBP,29654,48170,-18516,AUD,35974,40784,-4810,CHF,11739,10291,1448,CAD,22852,43686,-20834,NZD,16174,16189,-15,106.47,1.1307,1.25081,0.6925,0.94452,1.35439,0.64879,down,up,up,up,down,down,up
2020/6/16,USD,10796,16140,-5344,EUR,187120,69988,117132,JPY,43126,21016,22110,GBP,29378,45376,-15998,AUD,31685,38217,-6532,CHF,9150,7544,1606,CAD,19695,45181,-25486,NZD,14452,16384,-1932,107.291,1.12628,1.25705,0.68743,0.95117,1.35388,0.64487,down,up,up,up,down,down,up
2020/6/9,USD,20876,16187,4689,EUR,184669,89020,95649,JPY,48862,31400,17462,GBP,28893,52941,-24048,AUD,29912,66487,-36575,CHF,10463,8697,1766,CAD,22298,47127,-24829,NZD,15165,26406,-11241,107.742,1.13388,1.27273,0.69597,0.95065,1.34142,0.65126,down,up,up,up,down,down,up
2020/6/2,USD,17877,9619,8258,EUR,174412,93172,81240,JPY,61958,29379,32579,GBP,26970,63014,-36044,AUD,26571,67362,-40791,CHF,13364,4375,8989,CAD,19774,52912,-33138,NZD,14318,27241,-12923,108.66,1.11687,1.25495,0.68954,0.96211,1.35175,0.6369,down,up,up,up,down,down,up
2020/5/26,USD,21039,6240,14799,EUR,175034,99812,75222,JPY,57873,23266,34607,GBP,39192,61449,-22257,AUD,25530,66068,-40538,CHF,13246,4507,8739,CAD,21844,55798,-33954,NZD,12218,27261,-15043,107.515,1.09812,1.2331,0.66506,0.96542,1.3776,0.6197,down,up,up,up,down,down,up
2020/5/19,USD,24515,7218,17297,EUR,167756,95194,72562,JPY,52038,24568,27470,GBP,35810,54799,-18989,AUD,25301,64859,-39558,CHF,13678,4950,8728,CAD,23142,58198,-35056,NZD,10742,26609,-15867,107.692,1.09214,1.22514,0.65351,0.97036,1.39398,0.60709,down,up,up,up,down,down,up
2020/5/12,USD,23956,7506,16450,EUR,171980,93840,78140,JPY,56307,28370,27937,GBP,31525,45213,-13688,AUD,23719,59144,-35425,CHF,12624,5976,6648,CAD,16995,49241,-32246,NZD,11953,27831,-15878,107.112,1.0844,1.22562,0.64667,0.96924,1.40763,0.60734,up,up,up,up,down,down,up
2020/5/5,USD,24713,8288,16425,EUR,169272,92973,76299,JPY,56634,29420,27214,GBP,28096,40101,-12005,AUD,23541,56996,-33455,CHF,12967,5176,7791,CAD,17007,49059,-32052,NZD,12042,26995,-14953,106.553,1.0837,1.24331,0.64327,0.97262,1.40442,0.6053,up,up,down,up,down,down,up
2020/4/28,USD,26269,10181,16088,EUR,167264,87583,79681,JPY,59962,27636,32326,GBP,31466,38147,-6681,AUD,21736,59477,-37741,CHF,12474,6898,5576,CAD,16032,45076,-29044,NZD,9856,23635,-13779,106.847,1.08175,1.24116,0.64883,0.97484,1.39938,0.60463,down,up,up,up,down,down,up
2020/4/21,USD,24844,9228,15616,EUR,170378,83160,87218,JPY,53730,27704,26026,GBP,29527,30907,-1380,AUD,21452,56272,-34820,CHF,12731,7807,4924,CAD,19804,43695,-23891,NZD,8282,22541,-14259,107.743,1.08557,1.22926,0.62782,0.96882,1.42091,0.59505,down,up,up,up,down,down,up
2020/4/14,USD,23862,8505,15357,EUR,165078,78461,86617,JPY,49863,27220,22643,GBP,30287,27055,3232,AUD,22037,57591,-35554,CHF,11608,6951,4657,CAD,18038,41798,-23760,NZD,8958,23536,-14578,107.197,1.09769,1.26119,0.64411,0.95961,1.38818,0.61047,up,up,up,up,down,down,up
